date,store_id,region,product_id,category,year,month,day_of_week,weekend_flag,holiday_flag,regular_price,selling_price,competitor_price,unit_cost,discount_pct,promotion_flag,promotion_type,promotion_propensity,advertising_spend,supplier_cost_index,shipping_cost_index,weather_index,customer_traffic,inventory_level,stockout_flag,units_sold,revenue,gross_profit,true_price_elasticity
2024-01-21,S002,West,P003,Beverages,2024,1,Sunday,1,0,9.33,9.33,9.25,4.68,0.0,0,none,0.22,8.55,1.0301,0.9912,0.4778,914,27,0,16,149.24,74.29,-2.4
2024-01-21,S002,West,P004,Grocery,2024,1,Sunday,1,0,4.07,3.58,3.89,1.78,0.12,1,bundle_offer,0.19,55.82,1.0301,0.9912,0.4778,914,62,1,62,222.2,111.7,-1.4
2024-01-21,S002,West,P005,Grocery,2024,1,Sunday,1,0,5.69,4.55,5.18,2.6,0.2,1,percentage_discount,0.19,56.47,1.0301,0.9912,0.4778,914,106,0,84,382.07,163.93,-1.7
2024-01-21,S002,West,P006,Grocery,2024,1,Sunday,1,0,9.16,9.16,9.54,4.38,0.0,0,none,0.19,32.36,1.0301,0.9912,0.4778,914,47,0,29,265.58,138.59,-2.0
2024-01-21,S002,West,P007,Household,2024,1,Sunday,1,0,7.57,7.57,7.17,3.87,0.0,0,none,0.19,23.69,1.0301,0.9912,0.4778,914,24,0,24,181.68,88.8,-1.2
2024-01-21,S002,West,P008,Household,2024,1,Sunday,1,0,13.66,13.66,15.46,6.62,0.0,0,none,0.19,5.79,1.0301,0.9912,0.4778,914,30,0,20,273.29,140.9,-1.5
2024-01-21,S002,West,P009,Personal Care,2024,1,Sunday,1,0,6.74,6.74,6.66,3.06,0.0,0,none,0.19,3.01,1.0301,0.9912,0.4778,914,41,0,24,161.84,88.52,-1.3
2024-01-21,S002,West,P010,Personal Care,2024,1,Sunday,1,0,11.29,11.29,11.32,5.35,0.0,0,none,0.19,9.24,1.0301,0.9912,0.4778,914,23,0,21,237.07,124.79,-1.6
2024-01-21,S003,Central,P001,Beverages,2024,1,Sunday,1,0,4.52,4.52,4.47,2.14,0.0,0,none,0.22,15.64,1.0301,0.9912,0.4778,1171,51,0,49,221.47,116.67,-1.8
2024-01-21,S003,Central,P002,Beverages,2024,1,Sunday,1,0,6.99,6.99,7.5,3.26,0.0,0,none,0.22,4.87,1.0301,0.9912,0.4778,1171,45,0,39,272.67,145.57,-2.1
2024-01-21,S003,Central,P003,Beverages,2024,1,Sunday,1,0,9.2,9.2,10.15,4.68,0.0,0,none,0.22,11.03,1.0301,0.9912,0.4778,1171,26,0,25,230.08,112.96,-2.4
2024-01-21,S003,Central,P004,Grocery,2024,1,Sunday,1,0,4.1,4.1,4.38,1.78,0.0,0,none,0.19,7.2,1.0301,0.9912,0.4778,1171,85,0,66,270.57,152.95,-1.4
2024-01-21,S003,Central,P005,Grocery,2024,1,Sunday,1,0,5.44,5.0,5.47,2.6,0.08,1,feature_display,0.19,61.84,1.0301,0.9912,0.4778,1171,60,1,60,300.23,144.41,-1.7
2024-01-21,S003,Central,P006,Grocery,2024,1,Sunday,1,0,9.18,9.18,8.65,4.38,0.0,0,none,0.19,17.44,1.0301,0.9912,0.4778,1171,55,0,44,404.04,211.35,-2.0
2024-01-21,S003,Central,P007,Household,2024,1,Sunday,1,0,7.31,7.31,7.49,3.87,0.0,0,none,0.19,0.77,1.0301,0.9912,0.4778,1171,24,0,17,124.22,58.43,-1.2
2024-01-21,S003,Central,P008,Household,2024,1,Sunday,1,0,12.84,11.81,13.17,6.62,0.08,1,bundle_offer,0.19,24.97,1.0301,0.9912,0.4778,1171,32,1,32,377.98,166.15,-1.5
2024-01-21,S003,Central,P009,Personal Care,2024,1,Sunday,1,0,6.52,6.52,6.66,3.06,0.0,0,none,0.19,9.05,1.0301,0.9912,0.4778,1171,45,0,34,221.7,117.83,-1.3
2024-01-21,S003,Central,P010,Personal Care,2024,1,Sunday,1,0,11.04,11.04,10.98,5.35,0.0,0,none,0.19,23.24,1.0301,0.9912,0.4778,1171,19,1,19,209.67,108.08,-1.6
2024-01-21,S004,East,P001,Beverages,2024,1,Sunday,1,0,4.65,3.95,4.31,2.14,0.15,1,percentage_discount,0.22,70.35,1.0301,0.9912,0.4778,908,104,1,104,411.09,188.67,-1.8
2024-01-21,S004,East,P002,Beverages,2024,1,Sunday,1,0,7.34,7.34,7.93,3.26,0.0,0,none,0.22,24.11,1.0301,0.9912,0.4778,908,36,1,36,264.25,146.93,-2.1
2024-01-21,S004,East,P003,Beverages,2024,1,Sunday,1,0,9.47,9.47,10.25,4.68,0.0,0,none,0.22,8.77,1.0301,0.9912,0.4778,908,26,0,23,217.81,110.06,-2.4
2024-01-21,S004,East,P004,Grocery,2024,1,Sunday,1,0,4.3,3.96,3.93,1.78,0.08,1,feature_display,0.19,58.45,1.0301,0.9912,0.4778,908,131,0,97,383.76,210.88,-1.4
2024-01-21,S004,East,P005,Grocery,2024,1,Sunday,1,0,5.68,5.11,5.87,2.6,0.1,1,feature_display,0.19,80.89,1.0301,0.9912,0.4778,908,105,0,50,255.65,125.8,-1.7
2024-01-21,S004,East,P006,Grocery,2024,1,Sunday,1,0,9.36,9.36,9.92,4.38,0.0,0,none,0.19,0.0,1.0301,0.9912,0.4778,908,33,1,33,308.82,164.31,-2.0
2024-01-21,S004,East,P007,Household,2024,1,Sunday,1,0,7.56,7.56,7.36,3.87,0.0,0,none,0.19,15.83,1.0301,0.9912,0.4778,908,33,0,20,151.11,73.71,-1.2
2024-01-21,S004,East,P008,Household,2024,1,Sunday,1,0,13.34,13.34,12.29,6.62,0.0,0,none,0.19,5.43,1.0301,0.9912,0.4778,908,21,0,19,253.38,127.61,-1.5
2024-01-21,S004,East,P009,Personal Care,2024,1,Sunday,1,0,6.37,6.37,6.37,3.06,0.0,0,none,0.19,26.61,1.0301,0.9912,0.4778,908,28,0,23,146.42,76.15,-1.3
2024-01-21,S004,East,P010,Personal Care,2024,1,Sunday,1,0,11.29,11.29,10.94,5.35,0.0,0,none,0.19,21.36,1.0301,0.9912,0.4778,908,29,0,19,214.5,112.91,-1.6
2024-01-21,S005,East,P001,Beverages,2024,1,Sunday,1,0,4.63,3.48,4.23,2.14,0.25,1,percentage_discount,0.22,18.27,1.0301,0.9912,0.4778,914,120,0,88,305.89,117.69,-1.8
2024-01-21,S005,East,P002,Beverages,2024,1,Sunday,1,0,6.82,6.82,6.54,3.26,0.0,0,none,0.22,21.27,1.0301,0.9912,0.4778,914,35,0,14,95.5,49.88,-2.1
2024-01-21,S005,East,P003,Beverages,2024,1,Sunday,1,0,9.93,9.93,9.83,4.68,0.0,0,none,0.22,23.1,1.0301,0.9912,0.4778,914,37,0,29,288.0,152.14,-2.4
2024-01-21,S005,East,P004,Grocery,2024,1,Sunday,1,0,4.04,4.04,4.22,1.78,0.0,0,none,0.19,25.71,1.0301,0.9912,0.4778,914,52,0,52,210.1,117.43,-1.4
2024-01-21,S005,East,P005,Grocery,2024,1,Sunday,1,0,5.52,5.52,5.63,2.6,0.0,0,none,0.19,16.56,1.0301,0.9912,0.4778,914,47,0,37,204.22,108.14,-1.7
2024-01-21,S005,East,P006,Grocery,2024,1,Sunday,1,0,9.26,8.8,8.75,4.38,0.05,1,feature_display,0.19,78.53,1.0301,0.9912,0.4778,914,51,0,40,352.01,176.84,-2.0
2024-01-21,S005,East,P007,Household,2024,1,Sunday,1,0,7.7,7.7,7.37,3.87,0.0,0,none,0.19,16.89,1.0301,0.9912,0.4778,914,20,1,20,154.03,76.63,-1.2
2024-01-21,S005,East,P008,Household,2024,1,Sunday,1,0,13.37,13.37,13.3,6.62,0.0,0,none,0.19,26.06,1.0301,0.9912,0.4778,914,21,0,20,267.43,135.04,-1.5
2024-01-21,S005,East,P009,Personal Care,2024,1,Sunday,1,0,6.82,6.82,7.14,3.06,0.0,0,none,0.19,13.02,1.0301,0.9912,0.4778,914,45,0,34,231.94,128.07,-1.3
2024-01-21,S005,East,P010,Personal Care,2024,1,Sunday,1,0,10.65,9.59,10.32,5.35,0.1,1,feature_display,0.19,43.51,1.0301,0.9912,0.4778,914,34,0,20,191.79,84.85,-1.6
2024-01-22,S001,West,P001,Beverages,2024,1,Monday,0,0,4.64,3.94,4.86,2.13,0.15,1,percentage_discount,0.16,17.31,1.0225,0.9963,0.6499,863,79,0,75,295.7,135.89,-1.8
2024-01-22,S001,West,P002,Beverages,2024,1,Monday,0,0,7.36,7.36,8.31,3.25,0.0,0,none,0.16,6.61,1.0225,0.9963,0.6499,863,47,0,37,272.18,152.04,-2.1
2024-01-22,S001,West,P003,Beverages,2024,1,Monday,0,0,9.61,9.61,9.27,4.67,0.0,0,none,0.16,16.13,1.0225,0.9963,0.6499,863,25,1,25,240.22,123.54,-2.4
2024-01-22,S001,West,P004,Grocery,2024,1,Monday,0,0,3.96,3.96,4.05,1.78,0.0,0,none,0.13,33.79,1.0225,0.9963,0.6499,863,47,0,43,170.31,93.96,-1.4
2024-01-22,S001,West,P005,Grocery,2024,1,Monday,0,0,5.75,5.75,5.89,2.59,0.0,0,none,0.13,12.05,1.0225,0.9963,0.6499,863,70,0,38,218.32,120.0,-1.7
2024-01-22,S001,West,P006,Grocery,2024,1,Monday,0,0,9.14,9.14,9.19,4.36,0.0,0,none,0.13,28.38,1.0225,0.9963,0.6499,863,38,0,25,228.42,119.35,-2.0
2024-01-22,S001,West,P007,Household,2024,1,Monday,0,0,7.8,7.8,7.38,3.86,0.0,0,none,0.13,17.49,1.0225,0.9963,0.6499,863,38,0,16,124.88,63.19,-1.2
2024-01-22,S001,West,P008,Household,2024,1,Monday,0,0,13.44,13.44,12.6,6.6,0.0,0,none,0.13,36.82,1.0225,0.9963,0.6499,863,20,1,20,268.76,136.86,-1.5
2024-01-22,S001,West,P009,Personal Care,2024,1,Monday,0,0,6.61,6.61,6.86,3.04,0.0,0,none,0.13,15.46,1.0225,0.9963,0.6499,863,27,1,27,178.41,96.22,-1.3
2024-01-22,S001,West,P010,Personal Care,2024,1,Monday,0,0,10.78,10.78,9.89,5.33,0.0,0,none,0.13,29.3,1.0225,0.9963,0.6499,863,17,1,17,183.24,92.68,-1.6
2024-01-22,S002,West,P001,Beverages,2024,1,Monday,0,0,4.56,4.56,4.2,2.13,0.0,0,none,0.16,4.92,1.0225,0.9963,0.6499,857,37,0,37,168.59,89.75,-1.8
2024-01-22,S002,West,P002,Beverages,2024,1,Monday,0,0,7.24,7.24,7.3,3.25,0.0,0,none,0.16,10.46,1.0225,0.9963,0.6499,857,51,0,30,217.07,119.67,-2.1
2024-01-22,S002,West,P003,Beverages,2024,1,Monday,0,0,9.69,9.69,9.62,4.67,0.0,0,none,0.16,7.56,1.0225,0.9963,0.6499,857,30,0,21,203.54,105.52,-2.4
2024-01-22,S002,West,P004,Grocery,2024,1,Monday,0,0,4.09,4.09,4.03,1.78,0.0,0,none,0.13,13.43,1.0225,0.9963,0.6499,857,61,0,53,216.51,122.4,-1.4
2024-01-22,S002,West,P005,Grocery,2024,1,Monday,0,0,5.31,4.67,5.72,2.59,0.12,1,bundle_offer,0.13,72.89,1.0225,0.9963,0.6499,857,51,0,50,233.61,104.24,-1.7
2024-01-22,S002,West,P006,Grocery,2024,1,Monday,0,0,9.01,9.01,8.91,4.36,0.0,0,none,0.13,24.95,1.0225,0.9963,0.6499,857,22,0,17,153.09,78.92,-2.0
2024-01-22,S002,West,P007,Household,2024,1,Monday,0,0,7.61,7.61,7.79,3.86,0.0,0,none,0.13,16.3,1.0225,0.9963,0.6499,857,18,1,18,136.96,67.56,-1.2
2024-01-22,S002,West,P008,Household,2024,1,Monday,0,0,13.06,13.06,12.81,6.6,0.0,0,none,0.13,30.72,1.0225,0.9963,0.6499,857,18,0,17,221.98,109.86,-1.5
2024-01-22,S002,West,P009,Personal Care,2024,1,Monday,0,0,6.46,6.46,6.11,3.04,0.0,0,none,0.13,21.1,1.0225,0.9963,0.6499,857,27,0,21,135.63,71.71,-1.3
2024-01-22,S002,West,P010,Personal Care,2024,1,Monday,0,0,11.86,11.86,10.99,5.33,0.0,0,none,0.13,24.07,1.0225,0.9963,0.6499,857,32,0,32,379.46,209.0,-1.6
2024-01-22,S003,Central,P001,Beverages,2024,1,Monday,0,0,4.64,4.27,5.08,2.13,0.08,1,bundle_offer,0.16,66.52,1.0225,0.9963,0.6499,999,102,0,78,333.28,167.08,-1.8
2024-01-22,S003,Central,P002,Beverages,2024,1,Monday,0,0,7.22,7.22,7.43,3.25,0.0,0,none,0.16,12.45,1.0225,0.9963,0.6499,999,48,1,48,346.6,190.75,-2.1
2024-01-22,S003,Central,P003,Beverages,2024,1,Monday,0,0,10.1,10.1,9.77,4.67,0.0,0,none,0.16,19.05,1.0225,0.9963,0.6499,999,49,0,37,373.67,200.97,-2.4
2024-01-22,S003,Central,P004,Grocery,2024,1,Monday,0,0,4.04,4.04,3.98,1.78,0.0,0,none,0.13,23.23,1.0225,0.9963,0.6499,999,86,0,79,319.26,178.99,-1.4
2024-01-22,S003,Central,P005,Grocery,2024,1,Monday,0,0,5.51,5.51,5.27,2.59,0.0,0,none,0.13,21.31,1.0225,0.9963,0.6499,999,49,0,32,176.21,93.41,-1.7
2024-01-22,S003,Central,P006,Grocery,2024,1,Monday,0,0,9.21,9.21,8.93,4.36,0.0,0,none,0.13,15.39,1.0225,0.9963,0.6499,999,46,0,40,368.34,193.81,-2.0
2024-01-22,S003,Central,P007,Household,2024,1,Monday,0,0,7.92,7.92,7.54,3.86,0.0,0,none,0.13,7.61,1.0225,0.9963,0.6499,999,52,0,29,229.75,117.93,-1.2
2024-01-22,S003,Central,P008,Household,2024,1,Monday,0,0,13.09,11.52,12.61,6.6,0.12,1,bundle_offer,0.13,76.9,1.0225,0.9963,0.6499,999,41,0,33,380.07,162.42,-1.5
2024-01-22,S003,Central,P009,Personal Care,2024,1,Monday,0,0,6.39,6.39,6.67,3.04,0.0,0,none,0.13,11.11,1.0225,0.9963,0.6499,999,31,1,31,198.02,103.66,-1.3
2024-01-22,S003,Central,P010,Personal Care,2024,1,Monday,0,0,11.86,11.86,12.48,5.33,0.0,0,none,0.13,14.62,1.0225,0.9963,0.6499,999,47,0,32,379.52,209.06,-1.6
2024-01-22,S004,East,P001,Beverages,2024,1,Monday,0,0,4.62,4.62,4.32,2.13,0.0,0,none,0.16,32.71,1.0225,0.9963,0.6499,877,41,0,34,157.03,84.59,-1.8
2024-01-22,S004,East,P002,Beverages,2024,1,Monday,0,0,6.94,6.94,7.11,3.25,0.0,0,none,0.16,27.07,1.0225,0.9963,0.6499,877,26,0,24,166.52,88.59,-2.1
2024-01-22,S004,East,P003,Beverages,2024,1,Monday,0,0,9.86,9.86,9.87,4.67,0.0,0,none,0.16,13.11,1.0225,0.9963,0.6499,877,30,0,14,138.05,72.71,-2.4
2024-01-22,S004,East,P004,Grocery,2024,1,Monday,0,0,4.08,4.08,4.23,1.78,0.0,0,none,0.13,8.65,1.0225,0.9963,0.6499,877,62,0,59,240.97,136.21,-1.4
2024-01-22,S004,East,P005,Grocery,2024,1,Monday,0,0,5.53,5.53,5.54,2.59,0.0,0,none,0.13,32.81,1.0225,0.9963,0.6499,877,58,0,38,210.13,111.81,-1.7
2024-01-22,S004,East,P006,Grocery,2024,1,Monday,0,0,9.54,9.54,9.53,4.36,0.0,0,none,0.13,16.56,1.0225,0.9963,0.6499,877,42,0,27,257.55,139.74,-2.0
2024-01-22,S004,East,P007,Household,2024,1,Monday,0,0,7.57,7.57,7.95,3.86,0.0,0,none,0.13,18.81,1.0225,0.9963,0.6499,877,27,0,19,143.85,70.59,-1.2
2024-01-22,S004,East,P008,Household,2024,1,Monday,0,0,13.23,13.23,13.26,6.6,0.0,0,none,0.13,25.59,1.0225,0.9963,0.6499,877,13,1,13,171.97,86.23,-1.5
2024-01-22,S004,East,P009,Personal Care,2024,1,Monday,0,0,6.35,6.35,6.37,3.04,0.0,0,none,0.13,16.6,1.0225,0.9963,0.6499,877,18,0,17,107.92,56.17,-1.3
2024-01-22,S004,East,P010,Personal Care,2024,1,Monday,0,0,11.83,11.83,11.6,5.33,0.0,0,none,0.13,18.01,1.0225,0.9963,0.6499,877,23,1,23,272.12,149.6,-1.6
2024-01-22,S005,East,P001,Beverages,2024,1,Monday,0,0,4.39,4.39,4.6,2.13,0.0,0,none,0.16,27.14,1.0225,0.9963,0.6499,828,39,0,22,96.6,49.73,-1.8
2024-01-22,S005,East,P002,Beverages,2024,1,Monday,0,0,7.18,7.18,7.13,3.25,0.0,0,none,0.16,0.0,1.0225,0.9963,0.6499,828,29,0,29,208.31,114.14,-2.1
2024-01-22,S005,East,P003,Beverages,2024,1,Monday,0,0,9.58,9.58,8.62,4.67,0.0,0,none,0.16,8.31,1.0225,0.9963,0.6499,828,19,0,7,67.05,34.37,-2.4
2024-01-22,S005,East,P004,Grocery,2024,1,Monday,0,0,3.9,3.9,4.16,1.78,0.0,0,none,0.13,23.38,1.0225,0.9963,0.6499,828,32,1,32,124.72,67.9,-1.4
2024-01-22,S005,East,P005,Grocery,2024,1,Monday,0,0,5.52,4.69,5.77,2.59,0.15,1,percentage_discount,0.13,62.17,1.0225,0.9963,0.6499,828,78,0,54,253.48,113.76,-1.7
2024-01-22,S005,East,P006,Grocery,2024,1,Monday,0,0,9.09,6.82,8.91,4.36,0.25,1,percentage_discount,0.13,85.32,1.0225,0.9963,0.6499,828,63,1,63,429.54,154.66,-2.0
2024-01-22,S005,East,P007,Household,2024,1,Monday,0,0,7.69,7.69,7.86,3.86,0.0,0,none,0.13,25.65,1.0225,0.9963,0.6499,828,25,0,15,115.42,57.59,-1.2
2024-01-22,S005,East,P008,Household,2024,1,Monday,0,0,13.69,13.69,14.4,6.6,0.0,0,none,0.13,24.24,1.0225,0.9963,0.6499,828,24,0,14,191.67,99.33,-1.5
2024-01-22,S005,East,P009,Personal Care,2024,1,Monday,0,0,6.46,6.46,6.63,3.04,0.0,0,none,0.13,18.44,1.0225,0.9963,0.6499,828,17,1,17,109.76,58.02,-1.3
2024-01-22,S005,East,P010,Personal Care,2024,1,Monday,0,0,11.72,11.72,12.98,5.33,0.0,0,none,0.13,19.35,1.0225,0.9963,0.6499,828,23,0,19,222.67,121.46,-1.6
2024-01-23,S001,West,P001,Beverages,2024,1,Tuesday,0,0,4.59,4.59,4.52,2.14,0.0,0,none,0.16,13.47,1.0257,0.9978,0.5459,975,47,1,47,215.65,115.24,-1.8
2024-01-23,S001,West,P002,Beverages,2024,1,Tuesday,0,0,6.85,6.85,6.43,3.26,0.0,0,none,0.16,22.38,1.0257,0.9978,0.5459,975,28,0,27,184.94,97.04,-2.1
2024-01-23,S001,West,P003,Beverages,2024,1,Tuesday,0,0,9.85,9.85,11.22,4.68,0.0,0,none,0.16,0.0,1.0257,0.9978,0.5459,975,39,0,31,305.36,160.29,-2.4
2024-01-23,S001,West,P004,Grocery,2024,1,Tuesday,0,0,4.2,3.69,4.01,1.78,0.12,1,bundle_offer,0.13,66.8,1.0257,0.9978,0.5459,975,160,0,116,428.33,221.81,-1.4
2024-01-23,S001,West,P005,Grocery,2024,1,Tuesday,0,0,5.7,5.7,5.78,2.59,0.0,0,none,0.13,41.19,1.0257,0.9978,0.5459,975,77,0,60,341.82,186.17,-1.7
2024-01-23,S001,West,P006,Grocery,2024,1,Tuesday,0,0,9.24,8.5,9.05,4.37,0.08,1,feature_display,0.13,63.33,1.0257,0.9978,0.5459,975,71,0,53,450.31,218.46,-2.0
2024-01-23,S001,West,P007,Household,2024,1,Tuesday,0,0,7.58,7.58,8.19,3.87,0.0,0,none,0.13,22.63,1.0257,0.9978,0.5459,975,25,1,25,189.46,92.81,-1.2
2024-01-23,S001,West,P008,Household,2024,1,Tuesday,0,0,13.2,12.15,14.25,6.61,0.08,1,feature_display,0.13,55.57,1.0257,0.9978,0.5459,975,40,0,27,328.0,149.46,-1.5
2024-01-23,S001,West,P009,Personal Care,2024,1,Tuesday,0,0,6.75,6.75,6.77,3.05,0.0,0,none,0.13,12.39,1.0257,0.9978,0.5459,975,44,0,40,269.87,147.79,-1.3
2024-01-23,S001,West,P010,Personal Care,2024,1,Tuesday,0,0,10.95,9.64,9.72,5.34,0.12,1,bundle_offer,0.13,61.71,1.0257,0.9978,0.5459,975,43,0,28,269.82,120.27,-1.6
2024-01-23,S002,West,P001,Beverages,2024,1,Tuesday,0,0,4.44,4.44,4.08,2.14,0.0,0,none,0.16,16.73,1.0257,0.9978,0.5459,754,30,0,24,106.58,55.31,-1.8
2024-01-23,S002,West,P002,Beverages,2024,1,Tuesday,0,0,7.05,7.05,7.17,3.26,0.0,0,none,0.16,16.93,1.0257,0.9978,0.5459,754,24,0,23,162.06,87.18,-2.1
2024-01-23,S002,West,P003,Beverages,2024,1,Tuesday,0,0,9.72,8.55,9.69,4.68,0.12,1,bundle_offer,0.16,36.66,1.0257,0.9978,0.5459,754,34,0,24,205.29,92.98,-2.4
2024-01-23,S002,West,P004,Grocery,2024,1,Tuesday,0,0,4.13,4.13,4.34,1.78,0.0,0,none,0.13,8.16,1.0257,0.9978,0.5459,754,43,1,43,177.54,100.99,-1.4
2024-01-23,S002,West,P005,Grocery,2024,1,Tuesday,0,0,5.9,5.9,4.99,2.59,0.0,0,none,0.13,16.44,1.0257,0.9978,0.5459,754,45,0,39,229.96,128.79,-1.7
2024-01-23,S002,West,P006,Grocery,2024,1,Tuesday,0,0,8.93,8.93,8.14,4.37,0.0,0,none,0.13,27.04,1.0257,0.9978,0.5459,754,25,0,18,160.77,82.03,-2.0
2024-01-23,S002,West,P007,Household,2024,1,Tuesday,0,0,7.66,7.66,8.04,3.87,0.0,0,none,0.13,4.87,1.0257,0.9978,0.5459,754,16,1,16,122.59,60.74,-1.2
2024-01-23,S002,West,P008,Household,2024,1,Tuesday,0,0,13.31,12.25,13.28,6.61,0.08,1,feature_display,0.13,65.76,1.0257,0.9978,0.5459,754,25,1,25,306.13,140.81,-1.5
2024-01-23,S002,West,P009,Personal Care,2024,1,Tuesday,0,0,6.64,6.64,6.71,3.05,0.0,0,none,0.13,16.42,1.0257,0.9978,0.5459,754,35,0,28,185.88,100.42,-1.3
2024-01-23,S002,West,P010,Personal Care,2024,1,Tuesday,0,0,10.99,10.99,11.7,5.34,0.0,0,none,0.13,20.79,1.0257,0.9978,0.5459,754,16,0,15,164.87,84.76,-1.6
2024-01-23,S003,Central,P001,Beverages,2024,1,Tuesday,0,0,4.41,4.41,4.07,2.14,0.0,0,none,0.16,18.94,1.0257,0.9978,0.5459,1039,54,0,39,172.13,88.81,-1.8
2024-01-23,S003,Central,P002,Beverages,2024,1,Tuesday,0,0,7.15,7.15,7.08,3.26,0.0,0,none,0.16,7.43,1.0257,0.9978,0.5459,1039,44,0,32,228.66,124.48,-2.1
2024-01-23,S003,Central,P003,Beverages,2024,1,Tuesday,0,0,10.23,10.23,9.58,4.68,0.0,0,none,0.16,14.9,1.0257,0.9978,0.5459,1039,66,0,32,327.36,177.61,-2.4
2024-01-23,S003,Central,P004,Grocery,2024,1,Tuesday,0,0,4.06,4.06,3.97,1.78,0.0,0,none,0.13,14.94,1.0257,0.9978,0.5459,1039,84,0,71,288.05,161.65,-1.4
2024-01-23,S003,Central,P005,Grocery,2024,1,Tuesday,0,0,5.5,5.5,5.38,2.59,0.0,0,none,0.13,23.98,1.0257,0.9978,0.5459,1039,49,1,49,269.71,142.59,-1.7
2024-01-23,S003,Central,P006,Grocery,2024,1,Tuesday,0,0,9.25,9.25,9.1,4.37,0.0,0,none,0.13,22.51,1.0257,0.9978,0.5459,1039,40,0,40,369.8,194.82,-2.0
2024-01-23,S003,Central,P007,Household,2024,1,Tuesday,0,0,7.7,7.7,7.87,3.87,0.0,0,none,0.13,2.89,1.0257,0.9978,0.5459,1039,44,0,31,238.56,118.72,-1.2
2024-01-23,S003,Central,P008,Household,2024,1,Tuesday,0,0,13.09,13.09,13.59,6.61,0.0,0,none,0.13,8.37,1.0257,0.9978,0.5459,1039,22,1,22,288.07,142.59,-1.5
2024-01-23,S003,Central,P009,Personal Care,2024,1,Tuesday,0,0,6.64,6.64,6.36,3.05,0.0,0,none,0.13,1.49,1.0257,0.9978,0.5459,1039,42,0,25,165.98,89.68,-1.3
2024-01-23,S003,Central,P010,Personal Care,2024,1,Tuesday,0,0,11.25,11.25,11.71,5.34,0.0,0,none,0.13,5.5,1.0257,0.9978,0.5459,1039,24,0,21,236.31,124.15,-1.6
2024-01-23,S004,East,P001,Beverages,2024,1,Tuesday,0,0,4.62,4.62,4.71,2.14,0.0,0,none,0.16,22.86,1.0257,0.9978,0.5459,799,57,0,30,138.52,74.43,-1.8
2024-01-23,S004,East,P002,Beverages,2024,1,Tuesday,0,0,7.36,7.36,7.57,3.26,0.0,0,none,0.16,26.61,1.0257,0.9978,0.5459,799,42,1,42,309.06,172.34,-2.1
2024-01-23,S004,East,P003,Beverages,2024,1,Tuesday,0,0,9.43,9.43,8.93,4.68,0.0,0,none,0.16,16.04,1.0257,0.9978,0.5459,799,15,1,15,141.41,71.21,-2.4
2024-01-23,S004,East,P004,Grocery,2024,1,Tuesday,0,0,4.15,4.15,3.83,1.78,0.0,0,none,0.13,20.1,1.0257,0.9978,0.5459,799,52,0,31,128.53,73.34,-1.4
2024-01-23,S004,East,P005,Grocery,2024,1,Tuesday,0,0,5.81,5.81,6.18,2.59,0.0,0,none,0.13,24.07,1.0257,0.9978,0.5459,799,56,0,42,244.15,135.19,-1.7
2024-01-23,S004,East,P006,Grocery,2024,1,Tuesday,0,0,9.1,9.1,9.11,4.37,0.0,0,none,0.13,21.72,1.0257,0.9978,0.5459,799,32,1,32,291.31,151.33,-2.0
2024-01-23,S004,East,P007,Household,2024,1,Tuesday,0,0,7.79,7.79,8.15,3.87,0.0,0,none,0.13,11.53,1.0257,0.9978,0.5459,799,24,0,15,116.87,58.88,-1.2
2024-01-23,S004,East,P008,Household,2024,1,Tuesday,0,0,13.01,13.01,14.05,6.61,0.0,0,none,0.13,14.39,1.0257,0.9978,0.5459,799,20,0,6,78.08,38.41,-1.5
2024-01-23,S004,East,P009,Personal Care,2024,1,Tuesday,0,0,6.62,6.62,6.95,3.05,0.0,0,none,0.13,37.69,1.0257,0.9978,0.5459,799,27,1,27,178.66,96.26,-1.3
2024-01-23,S004,East,P010,Personal Care,2024,1,Tuesday,0,0,11.27,11.27,11.39,5.34,0.0,0,none,0.13,16.07,1.0257,0.9978,0.5459,799,19,0,18,202.93,106.79,-1.6
2024-01-23,S005,East,P001,Beverages,2024,1,Tuesday,0,0,4.77,4.77,4.28,2.14,0.0,0,none,0.16,16.81,1.0257,0.9978,0.5459,828,45,0,37,176.65,97.6,-1.8
2024-01-23,S005,East,P002,Beverages,2024,1,Tuesday,0,0,7.09,7.09,7.67,3.26,0.0,0,none,0.16,10.24,1.0257,0.9978,0.5459,828,38,0,31,219.81,118.89,-2.1
2024-01-23,S005,East,P003,Beverages,2024,1,Tuesday,0,0,10.01,10.01,9.15,4.68,0.0,0,none,0.16,13.77,1.0257,0.9978,0.5459,828,22,0,12,120.1,63.94,-2.4
2024-01-23,S005,East,P004,Grocery,2024,1,Tuesday,0,0,4.09,4.09,4.11,1.78,0.0,0,none,0.13,19.41,1.0257,0.9978,0.5459,828,40,0,36,147.19,83.1,-1.4
2024-01-23,S005,East,P005,Grocery,2024,1,Tuesday,0,0,5.44,5.44,5.54,2.59,0.0,0,none,0.13,29.74,1.0257,0.9978,0.5459,828,39,0,25,135.96,71.1,-1.7
2024-01-23,S005,East,P006,Grocery,2024,1,Tuesday,0,0,9.37,8.62,8.86,4.37,0.08,1,bundle_offer,0.13,65.66,1.0257,0.9978,0.5459,828,43,0,37,318.88,157.02,-2.0
